"ESTJ	I had an ESTJ boss loudly yell at me in front of customers/ fellow employees when I went out of my way to help a fellow co-worker", who was overloaded with work.  Apparently, I wasn't supposed to help anyone,  just stay in my section even if I had nothing to do. It was my first day and I went into the back room and cried.    Apparently everyone is missing Lance's point of his post. This is STEREOTYPES, not necessarily truth.,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by TreeBob   Apparently everyone is missing Lance's point of his post. This is STEREOTYPES", not necessarily truth.    absolutely.  I just have yet to meet an ESTJ who doesn't fit the stereotypes.,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	oooh anyone else notice that some STJ's march instead of walk. It's like ""I'm so damn purposed I can't even slow down to separate my legs far apart. It's not efficient. In fact"," YOU should march too!""",,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by Charlie   absolutely.  I just have yet to meet an ESTJ who doesn't fit the stereotypes.",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	oooh anyone else notice that some STJ's march instead of walk. It's like ""I'm so damn purposed I can't even slow down to separate my legs far apart. It's not efficient. In fact"," YOU should march too!""    Atleast I know that was a stereotype", much better.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by Lance   Tell me what ESTJ stereotypes you have heard of. This is in no way an attack on ESTJ's. This thread just gives awareness to the stereotypes of the ESTJ personality.    ",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	What makes you interested about the stereotypes of the ESTJ personality?",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	ya the estj i know is not boring.....liberal...very liberal actually.....and doesnt follow rules. (function(w",d,s,i){w.ldAdInit=w.ldAdInit||[];w.ldAdInit.push({slot:8275656534393447,size:[0, 0],"id:""ld-3255-8133""});if(!d.getElementById(i)){var j=d.createElement(s)","p=d.getElementsByTagName(s)[0];j.async=true;j.src=""//cdn2.lockerdome.com/_js/ajs.js"";j.id=i;p.parentNode.insertBefore(j",p);}})(window,document,script,ld-ajs);,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by WickedQueen   ",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	What makes you interested about the stereotypes of the ESTJ personality?    Considering your misunderstood by many N's. I think it would be good information for all.",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I don't know many ESTJ", though... Just myself.,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by Charlie   on what basis do you think they're ""the most matured""? I'm curious for your reasoning.",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I had an ESTJ boss loudly yell at me in front of customers/ fellow employees when I went out of my way to help a fellow co-worker", who was overloaded with work.  Apparently, I wasn't supposed to help anyone,  just stay in my section even if I had nothing to do. It was my first day and I went into the back room and cried.    ,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Sadists !!!!!!",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Yeah", maybe it's just because I haven't noticed ESTJs that didn't fit the stereotypes, but pretty much all of the ones I can think of did.  But in a Guardian-dominated society I don't think that's necessarily the case, it's just the extremes stand out.  It wouldn't make sense at least, since maturity is different from temperament.,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by stellar renegade   Yeah", maybe it's just because I haven't noticed ESTJs that didn't fit the stereotypes, but pretty much all of the ones I can think of did.  But in a Guardian-dominated society I don't think that's necessarily the case, it's just the extremes stand out.  It wouldn't make sense at least, since maturity is different from temperament.    nice. ,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	~~~~~~",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by thehigher   nice. ",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	~~~~~~    Dude", there's a thanks button and a minimum character limit for a reason.,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Being an ESTJ", I've got some stereotypes that I'd like to debunk:,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	1. ESTJ's are boring because they play by the rules.Totally incorrect. We respect the rules", but that doesn't mean we don't play our butts off. I mean, serisouly, when you play by the rules, you're bound to have more fun when you win, because you did it fairly and without any extra help. Part of my philosophy: work hard, play hard. We ESTJ's may play by the rules, but if there's a loophole, you can bet we'll find it and exploit it! hahaha2. ESTJ's are bossy.This isn't necessarily true. Sure, we can come across as domineering and/or demanding, but it's usually because the people we're dealing with are completely incompetent, or they're shirking responsibility. One thing that I hate (and I'm guessing other ESTJ's do, too)," is irresponsibility.3. ESTJ's are ""penny-wise and uber-pound-wise.""This also isn't necessarily true. I have the tendency to be fairly lax with money. I work to make it so I can spend it on things that I want. That's the point of having a job", right?What do you think?,,,,,,,,,,,,
"ESTJ	Originally Posted by mikeus   Being an ESTJ", I've got some stereotypes that I'd like to debunk:,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	 What do you think?    I think it is sweet we got another ESTJ around. Welcome!",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I've been looking for more ESTJ's", but have only foun one active one (WickedQueen).,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Where have all the ESTJ's gone?",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by mikeus   I've been looking for more ESTJ's", but have only foun one active one (WickedQueen).           Originally Posted by mikeus    ,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Where have all the ESTJ's gone?    They come and go. T-Guy is the next most active and he appears once a  month. I am a defender of the ESTJ though as Ia m borderline P/J (function(w",d,s,i){w.ldAdInit=w.ldAdInit||[];w.ldAdInit.push({slot:8275656534393447,size:[0, 0],"id:""ld-3255-8133""});if(!d.getElementById(i)){var j=d.createElement(s)","p=d.getElementsByTagName(s)[0];j.async=true;j.src=""//cdn2.lockerdome.com/_js/ajs.js"";j.id=i;p.parentNode.insertBefore(j",p);}})(window,document,script,ld-ajs);,,,,,,,,,,,,,,,
"ESTJ	Our kind appreciates your defense of our personality type.  hahaha",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I wish I was more like an estj", I might actually be able to thrive  in this material universe. As it is I have my head in the clouds almost constantly, I take things very personally, and I often neglect important details. (But I sometimes have loads of fun!.),,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	 I have met some older estj's who are very cool. If they are mature", they take great care of there family and are pillars of the community, even if they are blunt at times and strict with there children. I do  think it has a lot to do with life experience.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	(Bear in mind that this is a stereotype", not a description of all ESTJ's. No offence intended.),,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	ESTJ's generally irritate me in real life. They tend to be bossy teacher's pets. I had a conversation with InvisibleJim about them", and we don't think they usually get along with INTx's, at least not with us anyway. I think they strive too hard to be something they're not.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by jochris   (Bear in mind that this is a stereotype", not a description of all ESTJ's. No offence intended.),,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	ESTJ's generally irritate me in real life. They tend to be bossy teacher's pets. I had a conversation with InvisibleJim about them", and we don't think they usually get along with INTx's, at least not with us anyway. I think they strive too hard to be something they're not.    I think INTP don' like them at all. I think maybe ESTJ tend to be sticklers and anal in some work details and this pisses off independent do things my way INTP.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	My mother is ESTJ",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	enough said",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	selfish", manipulative, passive agressive (with people they are not close to), abusive and temperamental (with people they are close with), image driven, controlling,,,,,,,,,,,,,,,,,,,,,
"ESTJ	aware", self driven, goal oriented, great workers, great at saving money,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by s0ulsurreal   passive agressive    Passive agresssive? I find that much closer to the INFP stereotype than the ESTJ one.",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by thewindlistens   Passive agresssive? I find that much closer to the INFP stereotype than the ESTJ one.    ",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I don't agree.  I've witnessed many times an ESTJ not expressing their true anger towards something to save their image.  ESTJs really care about what the public thinks of them in what I've noticed.  However; when they're around their family or significant others they let loose and can become very temperamental and abusive.",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Still", I have not met every ESTJ in the world to say that's 100% accurate.  I'm only basing this stereotype around the ESTJs I've met.,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	INFPs are very expressive emotionally.  I don't consider them to be as passive aggressive as ESTJs.  Although",  I can see that stereotype to be more true with INFPs who are more quiet and shy because I don't think they express their emotions as much as the INFPs who come off as more extraverted.,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by s0ulsurreal   I don't agree.  I've witnessed many times an ESTJ not expressing their true anger towards something to save their image.  ESTJs really care about what the public thinks of them in what I've noticed.  However; when they're around their family or significant others they let loose and can become very temperamental and abusive.",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Still", I have not met every ESTJ in the world to say that's 100% accurate.  I'm only basing this stereotype around the ESTJs I've met.,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	INFPs are very expressive emotionally.  I don't consider them to be as passive aggressive as ESTJs.  Although",  I can see that stereotype to be more true with INFPs who are more quiet and shy because I don't think they express their emotions as much as the INFPs who come off as more extraverted.    Do the words 'anger' and 'abusive' somehow come close to the definition of the ESTJ type for you (or even the stereotype)? If they do, they shouldn't. Those are words describing a mentally unhealthy individual, not the good portion of everyday humanity that ESTJ and similar types represent. Any individual with problems can be agressive, passive agressive, and purposefully hurtful, from INFP to ESTJ and all types in between. An ESTJ who accepts himself and learns to live with his own weaknesses will never be abusive or angry by simple definition, no more than an INFP or any other introverted feeler.,,,,,,,,,,,,,,,,,,,
"ESTJ	IXXP types are the ones which give the most frequent examples of passive agressive behaviour. An ESTJ would much more likely be outright agressive to the face of anything they find aggravating. They would sooner try to domineer a situation than try to undermine it passively. Their nature is such", they confront what they dislike directly, they don't accept situations they dislike and later fight them in a war of passive agressive attrition.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Though", of course, I'm only stereotyping from my own experience. My INFP mother, aunt and best friend are quite the artists of passive agression when they need to be (like today apparently..... ffs.). My ESTJ grandfather, on the other hand, just tends to yell at things that anger him and tries to pull in connections with old friends to get someone he doesn't know fired.,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by thewindlistens   Do the words 'anger' and 'abusive' somehow come close to the definition of the ESTJ type for you (or even the stereotype)? If they do", they shouldn't. Those are words describing a mentally unhealthy individual, not the good portion of everyday humanity that ESTJ and similar types represent. Any individual with problems can be agressive, passive agressive, and purposefully hurtful, from INFP to ESTJ and all types in between. An ESTJ who accepts himself and learns to live with his own weaknesses will never be abusive or angry by simple definition, no more than an INFP or any other introverted feeler.,,,,,,,,,,,,,,,,,,,,
"ESTJ	IXXP types are the ones which give the most frequent examples of passive agressive behaviour. An ESTJ would much more likely be outright agressive to the face of anything they find aggravating. They would sooner try to domineer a situation than try to undermine it passively. Their nature is such", they confront what they dislike directly, they don't accept situations they dislike and later fight them in a war of passive agressive attrition.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Though", of course, I'm only stereotyping from my own experience. My INFP mother, aunt and best friend are quite the artists of passive agression when they need to be (like today apparently..... ffs.). My ESTJ grandfather, on the other hand, just tends to yell at things that anger him and tries to pull in connections with old friends to get someone he doesn't know fired.    All my statements are only based from my own experiences as well and unfortunately all the male ESTJs I have met are either abusive physically or emotionally.  Every ESTJ I know is extremely passive aggressive; way more than any ESTP, ESFP, INFP, ISFP, or INTP I know. So for example; if an ESTJ was to be abusive towards another individual it would most likely be behind closed door, while an ESTP wouldn't care as much who it's around. If an ESTJs values are threatened and an INFPs values are threatened, in my observations the INFP would less likely care about getting angry and yelling in front of a huge crowd of people than an ESTJ would. ESTJs are less straight forward when it comes to conflicts; they want to save face at whatever cost," so they wait until they're in the domineering position and cannot be threatened by outsiders to lash out on their victims. That's pretty passive aggressive in my opinion. Of course I do agree with your statement of ""Any individual with problems can be agressive", passive agressive, and purposefully hurtful," from INFP to ESTJ and all types in between."" I just stereotype ESTJs and ESTPs to be the most abusive. (function(w",d,s,i){w.ldAdInit=w.ldAdInit||[];w.ldAdInit.push({slot:8275656534393447,size:[0, 0],"id:""ld-3255-8133""});if(!d.getElementById(i)){var j=d.createElement(s)","p=d.getElementsByTagName(s)[0];j.async=true;j.src=""//cdn2.lockerdome.com/_js/ajs.js"";j.id=i;p.parentNode.insertBefore(j",p);}})(window,document,script,ld-ajs);
"ESTJ	Here's my list of ESTJ stereotypes:",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Authoritarian",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Lacking in imagination",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Bullying",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Overly Competitive",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Can't Admit It When They're Wrong",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Superficial",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Impatient",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Blowhard (i.e. Rush Limbaugh)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Mainstream",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-A perfect example of Arthur Schopenhauer's quote: ""all truth passes through three stages: first it is ridiculed", second it is violently opposed," third it is accepted as self evident.""",,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Jeez", i really do not like ESTJs (no offense to the ESTJ's) but the ones i've met seem to be very materialistic, and just didnt care that much about others. I find that the conversations that i have are very different then the ones they have...Whats boring to me is intersting to them. Whats interesting for me is boring to them.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	An example of this..is when i went out with my ex at least two years ago...and my best friend was on the phone with his girl and we had a fourway conversation...and my bestfriends girl said ""sometimes i just like to look at the window and look at the stars. When the conversation was done between all of us. My ex said "" That girl is special or somethin like that"," something that degraded her"" and I thought to myself. This girl definitely isnt for me...but like the idiot i was i stayed with her for another 6 months...ten months all together",,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by LivInGMyStory   This girl definitely isnt for me...but like the idiot i was i stayed with her for another 6 months...ten months all together    ",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I was in a relationship with an ESTJ for 2 years and lived with him for 6 months.  ESTJs are my conflictors. Who's the real idiot now? haha =]",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	btw conflicting relationships have been described as ""slow suicide"".",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Patrick Bateman",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	'Nuff Said",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by LivInGMyStory   Jeez", i really do not like ESTJs (no offense to the ESTJ's) but the ones i've met seem to be very materialistic, and just didnt care that much about others. I find that the conversations that i have are very different then the ones they have...Whats boring to me is intersting to them. Whats interesting for me is boring to them.    Same here,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I had a boss who fit the ESTJ profile spot on. I was terrified of her. She was very intelligent", but she had not people skills, was a HUGE micromanager, and would also gossip and get people she did not like fired. She rubbed a lot of people the wrong way. It  is sad to hear so many have had such painful experiences with this personality type.,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I am sure that there are some admirable ESTJs out there", I just have not met any yet...it seems the bad apples just ruin the whole barrel :(,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	You found an ESTJ that didn't care about others???? That's seems odd since we're the guardians...I would agree about a few of the stereotypes. As an ESTJ here's what I think is correct (that is in a healthy individual)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I don't know if we're the most mature of all types. But I would say that we're pretty old. I've been like a mother since age 3. Even some of my friends jokingly call me mom whenever I do things for them. ",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-controlling",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Authoritarian",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Lacking in imagination (true for some", but not me :)),,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Bullying",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Overly Competitive (again true for some", but not me),,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Can't Admit It When They're Wrong (SOOO TRUE)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Impatient",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Mainstream",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-A perfect example of Arthur Schopenhauer's quote: ""all truth passes through three stages: first it is ridiculed", second it is violently opposed," third it is accepted as self evident."" (hahha pretty true)",,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- I would say that we are pretty assertive", like what you see is what you get and if you are in trouble you'll know it,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- Not accepting of change",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- Have a hard time accepting help",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Think of us a the ultimate Italian mama. She may yell", but she gets everyone moving along and fed, and they love her for it. :),,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I'm sure there are plenty of people in this world that don't like me because of my personality type", but in my case I've found the key factor is weather people are F's or T's.  Every single one of my friends is a T.  My husband is an INTP," which actually works out incredibly well.  He sort of needs someone to ""do the things he doesn't like to do""", like planning and cleaning the house, and I really need to have someone who listens to me and gives me great advice, he is great at creating a big picture plan, and I'm good with the details.  Now F's on the other hand, I can barely understand you guys.  It really stinks because 75% of women are F's," so most of my friends are men.  I do have a few girlfriends but many of them just have a hard time with how I will basically tell it like it is and I'm not very concerned with their ""feelings"".  ",,,,,,,,,,,,,,,,,,
"ESTJ	I think that lots of F's take everything I say too personally", I'm generally not trying to offend them.  Think of Dr. Tempe Brennan on Bones, she just says things that are true sometimes even if others find them insensitive, I can't even understand why people would be offended by my pointing out the truth about something.  ,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	It's also challenging to be a ESTJ female", because I want to be in control of situations but on the other hand I also want to be feminine and believe in a traditional female role for me in my family.  This can definitely be a challenge for me to balance.  Now about the stereotypes:,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-controlling - Yes", I am this way.  Especially when I think that others are incompetent, if someone has earned my trust and I'm managing them I will let them do whatever they want, but earning my trust isn't super easy.  ,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Authoritarian -Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Lacking in imagination (Yes and no", I'm good at coming up with creative solutions to problems," but I'm the kind to sit around ""imagining a different world"" like my INTP", or even one to be very artsy/creative.),,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Bullying - I am not a bully.  I don't pick on people or say mean things about them for no reason.  I may tell someone the truth.  For instance"," if someone is perpetually late I might say ""It would be helpful if you could show up on time""", but I don't just attack people because I think they're weak or anything.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Overly Competitive - Not really", I like to win, but I lose pretty well too,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Can't Admit It When They're Wrong - I am addicted to finding to concrete truth", and I admit being wrong pretty easily, although usually I'll want some time on my own to think about things before admitting I was wrong.  ,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Impatient -Very True",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Mainstream - I am very weird", especially politically, Although if it was 1776 I would be mainstream...,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-A perfect example of Arthur Schopenhauer's quote: ""all truth passes through three stages: first it is ridiculed", second it is violently opposed," third it is accepted as self evident."" ...I don't really get what this is trying to say", am I the one who passes through three stages or is this what I'm supposed to think about others?,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- I would say that we are pretty assertive", like what you see is what you get and if you are in trouble you'll know it   - I agree with this ,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- Not accepting of change  : I do not like change for no reason...I want to know why things are changing before I'll go along with it",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- Have a hard time accepting help: This is very true about me",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	A few others I've thought of myself:",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Hard Working",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Gets the job done ",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Obsessed with punctuality",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Not afraid to make hard decision",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Go getter",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Not afraid to state what I believe in", even if I know others don't agree,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Willing to hurt others feelings if it means getting to the truth",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Like to ""mother"" others (at least this seems true for female ESTJ's)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Very proud of accomplishments",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Very loyal friends once someone has earned trust",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Anyway", I don't know why all stereotypes have to be negative, these are things I've observed in myself as well as others.,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	About Angry ESTJ:",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	When I was a teen I had grown up in the kind of household where people yell and scream at each other every day.  As a result I also had an anger management problem.  I had a hard time dealing with conflict in any way and would often end up yelling or getting mad.  At some point I decided I had crossed a line and decided to change.  I gradually learned to control my anger and I can't think of a single time I have yelled or screamed at anyone since I've been at an adult.  If an ESTJ you know is yelling at people it is because they can't see how much it is damaging themselves and their own lives", and they don't know how to deal with the intense emotions that we feel about things.  I believe in things incredibly strongly, my beliefs are not a passing fancy, they make up my whole person and each day I strive to make sure I'm living by them.  If you're brave enough, maybe you should mention to one of these friends that they're anger is mostly damaging them, not others, and that others lose respect for them when they get angry.  When I learned that, it was easy for me to change.  ,,,,,,,,,,,,,,,,,,,
